Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-08-01T00:00:00,162,188.2,1.162,36.4,1,0,0,0,123.6,19,0,27.2,18.5,1215,3.2,45.2,48.4,3.2,83.7,80.5,72.7,-7.8,45,0,45,47,65.6,10.1,14.4,9.8
2024-08-01T00:10:00,146.8,181.8,1.238,34.6,1,0,0,0,117.3,19.1,0,27.2,18.2,1215,2.9,44.9,47.8,3.1,83.4,80.3,72.7,-7.6,45,0,45,47,64.6,10.5,14.9,10
2024-08-01T00:20:00,181.1,174.8,0.965,32.4,1,0,0,0,110.2,19,0,27.1,18.4,1207.3,3.6,44.8,48.4,3.2,83.5,80.3,72.7,-7.6,45,0,45,47,63,10.9,15.5,10.5
2024-08-01T00:30:00,156.3,173.9,1.113,32.2,1,0,0,0,109.3,19,0,27.1,18.4,1209.9,3.1,45.2,48.3,3,83.1,80.1,72.7,-7.4,45,0,45,47,62.9,10.9,15.6,10.6
2024-08-01T00:40:00,165.3,185.1,1.12,35.5,1,0,0,0,120.6,19,0,27,18.5,1202.1,3.3,45,48.3,3.1,83,79.9,72.7,-7.2,45,0,45,47,65.2,10.2,14.6,10
2024-08-01T00:50:00,149.4,176.2,1.179,33,1,0,0,0,111.9,18.9,0,27.1,18.3,1195.5,3,45.2,48.2,3,82.7,79.7,72.7,-7,45,0,45,47,63.5,10.7,15.4,10.4
2024-08-01T01:00:00,141,179.5,1.273,33.8,1,0,0,0,114.7,18.9,0,27.3,18.6,1208.6,2.8,45.2,48,2.9,82.4,79.5,72.7,-6.8,45,0,45,47,63.9,10.5,15.2,10.4
2024-08-01T01:10:00,135.7,180,1.327,33.9,1,0,0,0,115.3,18.9,0,27.3,18.6,1206,2.7,45,47.7,3,82.4,79.4,72.7,-6.7,45,0,45,47,64,10.5,15.2,10.3
2024-08-01T01:20:00,146.5,187.8,1.282,36.3,1,0,0,0,123.2,19,0,27.2,18.4,1212.5,2.9,45.3,48.2,2.8,82.2,79.4,72.7,-6.7,45,0,45,47,65.6,10.1,14.5,9.8
2024-08-01T01:30:00,146.7,179.4,1.224,33.8,1,0,0,0,114.7,19.1,0,27.2,18.5,1213.8,2.9,44.8,47.7,3,82.3,79.3,72.7,-6.6,45,0,45,47,63.9,10.6,15.2,10.3
2024-08-01T01:40:00,151.1,186.6,1.235,36,1,0,0,0,122.2,19,0,27.1,18.3,1208.6,3,45.2,48.2,2.9,82.3,79.4,72.7,-6.7,45,0,45,47,65.5,10.2,14.5,9.8
2024-08-01T01:50:00,151.1,184.9,1.224,35.1,1,0,0,0,120.3,19,0,27.3,18.3,1208.6,3,45.1,48.1,2.9,82.2,79.3,72.7,-6.6,45,0,45,47,65.1,10.3,14.8,9.9
2024-08-01T02:00:00,169.6,187,1.103,35.8,1,0,0,0,122.5,19,0,27.1,18.5,1196.8,3.4,44.8,48.2,3,82.3,79.3,72.7,-6.6,45,0,45,47,65.5,10.2,14.5,9.9
2024-08-01T02:10:00,130.5,183.4,1.405,35,1,0,0,0,118.9,19,0,27.2,18.4,1204.7,2.6,45.1,47.7,3,82.3,79.3,72.7,-6.6,45,0,45,47,64.8,10.4,14.8,10
2024-08-01T02:20:00,151.2,185.4,1.226,35.6,1,0,0,0,120.7,19,0,27.3,18.4,1209.9,3,45.2,48.2,2.9,82.1,79.2,72.7,-6.5,45,0,45,47,65.1,10.3,14.7,9.9
2024-08-01T02:30:00,146.5,185.2,1.264,35.6,1,0,0,0,120.7,18.9,0,27.1,18.4,1212.5,2.9,45.2,48.1,2.9,81.8,78.9,72.7,-6.2,45,0,45,47,65.2,10.2,14.6,9.9
2024-08-01T02:40:00,165.8,190,1.146,37,1,0,0,0,125.5,19,0,27.1,18.4,1206,3.3,44.9,48.2,3,81.9,78.9,72.7,-6.2,45,0,45,47,66.1,10,14.2,9.7
2024-08-01T02:50:00,155.4,183.6,1.181,35.1,1,0,0,0,119.2,18.9,0,27.3,18.4,1203.4,3.1,44.7,47.8,2.8,81.7,78.9,72.7,-6.2,45,0,45,47,64.9,10.3,14.8,10
2024-08-01T03:00:00,136.5,180.4,1.321,34.1,1,0,0,0,115.9,19,0,27,18.5,1213.8,2.7,44.9,47.6,2.7,81.5,78.8,72.7,-6.1,45,0,45,47,64.3,10.5,15,10.3
2024-08-01T03:10:00,125.4,184.2,1.469,35.3,1,0,0,0,119.7,19,0,27.2,18.3,1203.4,2.5,45.1,47.6,2.9,81.7,78.8,72.7,-6.1,45,0,45,47,65,10.3,14.8,9.9
2024-08-01T03:20:00,130.6,183.5,1.405,35,1,0,0,0,118.9,19.1,0,27.2,18.3,1206,2.6,44.9,47.5,2.8,81.6,78.8,72.7,-6.1,45,0,45,47,64.8,10.4,14.8,10
2024-08-01T03:30:00,135.1,189.4,1.402,36.7,1,0,0,0,124.5,19,0,27.4,18.6,1200.8,2.7,45.1,47.8,3,81.7,78.7,72.7,-6,45,0,45,47,65.7,10,14.4,9.8
2024-08-01T03:40:00,149.1,179.4,1.203,33.9,1,0,0,0,115,18.9,0,27.1,18.4,1192.9,3,45,48,2.8,81.5,78.7,72.7,-6,45,0,45,47,64.1,10.5,15.1,10.3
2024-08-01T03:50:00,140.8,183.8,1.305,35.2,1,0,0,0,119.6,19,0,27,18.2,1207.3,2.8,45.2,48,2.8,81.4,78.6,72.7,-5.9,45,0,45,47,65.1,10.3,14.7,9.9
2024-08-01T04:00:00,138.6,183.6,1.325,35.1,1,0,0,0,119.1,18.8,0,27.3,18.4,1187.6,2.8,45.2,48,2.8,81.3,78.5,72.7,-5.8,45,0,45,47,64.9,10.2,14.8,10
2024-08-01T04:10:00,152.8,183.9,1.203,35.1,1,0,0,0,119.3,19.1,0,27.2,18.4,1222.8,3,44.8,47.8,2.9,81.3,78.4,72.7,-5.7,45,0,45,47,64.9,10.4,14.8,10
2024-08-01T04:20:00,141.8,188.9,1.333,36.6,1,0,0,0,124.4,19,0,27.1,18.4,1215,2.8,45.3,48.1,3.2,81.7,78.5,72.7,-5.8,45,0,45,47,65.9,10.1,14.4,9.7
2024-08-01T04:30:00,156.3,189.7,1.214,36.8,1,0,0,0,125.1,19,0,27.2,18.4,1209.9,3.1,44.8,47.9,3.1,81.7,78.6,72.7,-5.9,45,0,45,47,65.9,10,14.3,9.7
2024-08-01T04:40:00,146.8,188.3,1.283,36.5,1,0,0,0,123.8,19.1,0,27,18.4,1215,2.9,45.1,48,3.1,81.7,78.6,72.7,-5.9,45,0,45,47,65.7,10.1,14.4,9.8
2024-08-01T04:50:00,153.7,186.4,1.212,35.5,1,0,0,0,121.6,19.1,0,27.3,18.5,1190.3,3.1,44.9,48,3.1,81.8,78.7,72.7,-6,45,0,45,47,65.2,10.2,14.6,9.9
2024-08-01T05:00:00,135.2,187.2,1.384,35.7,1,0,0,0,122.4,19,0,27.2,18.5,1202.1,2.7,45.2,47.9,3,81.6,78.6,72.7,-5.9,45,0,45,47,65.4,10.2,14.5,9.9
2024-08-01T05:10:00,198.1,178.7,0.902,33,1,0,0,0,112.1,21,0,27.5,18.1,1285.2,3.7,44.8,48.5,3.6,82.2,78.6,72.7,-5.9,46,0,45,47,62.7,11.7,15.4,10.2
2024-08-01T05:20:00,177.1,226.4,1.279,47,1,0,0,0,159.5,21,0,27.4,18.6,1287.7,3.3,45.2,48.5,3.5,82.3,78.8,72.7,-6.1,46,0,45,47,70.4,9.3,12.1,8.2
2024-08-01T05:30:00,171,202.8,1.185,40.1,1,0,0,0,136.1,21,0,27.2,18.4,1282.8,3.2,45,48.2,3.7,82.7,79,72.7,-6.3,46,0,45,47,67.1,10.4,13.4,9.1
2024-08-01T05:40:00,173.1,219,1.265,45,1,0,0,0,152.6,20.9,0,27.2,18.3,1298.6,3.2,45.4,48.6,3.7,82.8,79.1,72.7,-6.4,46,0,45,47,69.7,9.5,12.4,8.4
2024-08-01T05:50:00,203.5,236.4,1.162,50,1,0,0,0,169.7,20.9,0,27.4,18.4,1285.2,3.8,44.9,48.7,3.8,83,79.2,72.7,-6.5,46,0,45,47,71.8,8.9,11.6,7.8
2024-08-01T06:00:00,210,194,0.924,37.6,1,0,0,0,127.6,21,0,27.2,18.3,1292.5,3.9,44.6,48.5,4,83.2,79.2,72.7,-6.5,46,0,45,47,65.7,10.8,14,9.4
2024-08-01T06:10:00,243.5,220.6,0.906,45.4,1,0,0,0,154.1,21,0,27.1,18.4,1298.6,4.5,44.7,49.2,4.4,83.7,79.3,72.7,-6.6,46,0,45,47,69.8,9.5,12.3,8.3
2024-08-01T06:20:00,232.9,208,0.893,41.6,1,0,0,0,141.3,21,0,27.3,18.3,1299.8,4.3,45,49.3,4.5,83.8,79.3,72.7,-6.6,46,0,45,47,68,10.1,13.1,8.8
2024-08-01T06:30:00,255,202.3,0.793,40,1,0,0,0,135.7,21.1,0,27.3,18.3,1302.2,4.7,45,49.7,4.7,84.3,79.6,72.7,-6.9,46,0,45,47,67.1,10.4,13.5,9
2024-08-01T06:40:00,232.4,204.9,0.882,40.7,1,0,0,0,138.2,21.1,0,27.2,18.4,1297.4,4.3,45.2,49.5,4.5,84.1,79.6,72.7,-6.9,46,0,45,47,67.5,10.3,13.3,9
2024-08-01T06:50:00,239.2,213.5,0.893,43.3,1,0,0,0,146.8,21.1,0,27.3,18.4,1304.6,4.4,45.2,49.6,4.6,84.2,79.6,72.7,-6.9,46,0,45,47,68.8,9.9,12.8,8.6
2024-08-01T07:00:00,246.6,218.9,0.888,44.9,1,0,0,0,152.2,21.1,0,27.1,18.5,1315.4,4.5,45,49.5,4.5,84.1,79.6,72.7,-6.9,46,0,45,47,69.5,9.7,12.4,8.5
2024-08-01T07:10:00,244.4,221.6,0.907,44.6,1,0,0,0,151.5,22.5,0,29.3,18.3,1333.1,4.4,45.1,49.5,4.7,84.5,79.8,72.7,-7.1,47,0,46,47,68.4,10.2,13.2,8.2
2024-08-01T07:20:00,257.1,228.4,0.889,46.6,1,0,0,0,158.2,22.6,0,29.3,18.4,1341.3,4.6,45.2,49.8,4.7,84.7,80,72.7,-7.3,47,0,46,47,69.3,9.9,12.8,8
2024-08-01T07:30:00,263.8,240.3,0.911,49.9,1,0,0,0,170.4,22.5,0,29,18.4,1347.2,4.7,45,49.7,4.8,84.8,80,72.7,-7.3,47,0,46,47,70.9,9.4,12.1,7.6
2024-08-01T07:40:00,236,222.7,0.944,44.7,1,0,0,0,152.8,22.6,0,29,18.3,1348.3,4.2,45.3,49.5,4.6,84.7,80.1,72.7,-7.4,47,0,46,47,68.6,10.1,13,8.2
2024-08-01T07:50:00,258.7,229.8,0.888,46.7,1,0,0,0,159.4,22.7,0,29.4,18.4,1349.5,4.6,45.3,49.9,4.7,84.9,80.2,72.7,-7.5,47,0,46,47,69.4,9.9,12.8,8
2024-08-01T08:00:00,253.9,247.5,0.975,52.2,1,0,0,0,177.1,22.5,0,29.4,18.5,1354.1,4.5,45.6,50.1,4.1,86.6,82.5,72.7,-9.8,47,0,46,47,71.6,9.1,11.9,7.5
2024-08-01T08:10:00,317,289.6,0.914,63.6,1,0,0,0,215.6,22.5,0,31.6,19.8,1358.7,5.6,44.6,50.2,5.9,88,82.1,72.7,-9.4,47,0,47,48,74.5,7.8,10.9,6.8
2024-08-01T08:20:00,298.8,265.1,0.887,56.4,1,0,0,0,191.3,22.4,0,31.5,19.8,1353,5.3,44.9,50.2,5.5,87.6,82.1,72.7,-9.4,47,0,47,48,72.2,8.5,11.9,7.5
2024-08-01T08:30:00,304.7,256.9,0.843,54,1,0,0,0,183.2,22.5,0,31.3,19.8,1354.1,5.4,44.6,50,5.4,87.3,81.9,72.7,-9.2,47,0,47,48,71.3,8.8,12.2,7.7
2024-08-01T08:40:00,288.2,287.1,0.996,62.9,1,0,0,0,213.6,22.6,0,31.3,19.6,1356.4,5.1,45.1,50.2,5.6,87.4,81.8,72.7,-9.1,47,0,47,48,74.4,7.9,10.9,6.8
2024-08-01T08:50:00,288,291.9,1.014,64.3,1,0,0,0,218.1,22.6,0,31.3,19.8,1355.3,5.1,44.5,49.6,5.7,87.4,81.7,72.7,-9,47,0,47,48,74.7,7.8,10.7,6.8
2024-08-01T09:00:00,253.9,268.1,1.056,57.2,1,0,0,0,194.2,22.8,0,31.4,19.6,1354.1,4.5,45.3,49.8,5.3,87.1,81.8,72.7,-9.1,47,0,47,48,72.4,8.5,11.7,7.3
2024-08-01T09:10:00,292.4,274.2,0.938,57.7,1,0,0,0,195.9,24.2,0,33.3,20.9,1375.9,5.1,45.1,50.2,5.3,87.1,81.8,72.7,-9.1,48,0,48,49,71.4,8.8,12.1,7.6
2024-08-01T09:20:00,311.4,257.9,0.828,53,1,0,0,0,179.7,24.1,0,33.2,21,1383.9,5.4,44.6,50,5.5,87.1,81.6,72.7,-8.9,48,0,48,49,69.7,9.3,12.9,8.1
2024-08-01T09:30:00,300.8,293,0.974,63.2,1,0,0,0,214.6,24.1,0,33.5,20.8,1388.4,5.2,44.9,50.1,5.5,87.3,81.8,72.7,-9.1,48,0,48,49,73.2,8.2,11.4,7.1
2024-08-01T09:40:00,322.4,297.4,0.923,64.6,1,0,0,0,219.1,24,0,33.4,20.9,1381.6,5.6,45.4,51,6,88.1,82.1,72.7,-9.4,48,0,48,49,73.7,8.1,11.2,7
2024-08-01T09:50:00,306.1,283.3,0.925,60.4,1,0,0,0,204.9,24,0,33.7,20.7,1386.2,5.3,45.2,50.5,5.5,87.9,82.4,72.7,-9.7,48,0,48,49,72.3,8.5,11.9,7.3
2024-08-01T10:00:00,316.4,288.9,0.913,62.1,1,0,0,0,210.8,24,0,33.3,20.8,1380.5,5.5,45.3,50.8,5.7,88.2,82.5,72.7,-9.8,48,0,48,49,73,8.3,11.5,7.2
2024-08-01T10:10:00,335.8,311.2,0.927,68.7,1,0,0,0,233.1,24,0,33.2,20.9,1389.5,5.8,45.1,50.9,6.2,88.6,82.4,72.7,-9.7,48,0,48,49,74.9,7.7,10.7,6.7
2024-08-01T10:20:00,367.5,315.4,0.858,69.8,1,0,0,0,236.9,24.1,0,33.5,20.9,1378.2,6.4,45.2,51.6,6.3,89.1,82.8,72.7,-10.1,48,0,48,49,75.1,7.6,10.6,6.6
2024-08-01T10:30:00,372.6,314.6,0.844,69.3,1,0,0,0,236,24.1,0,33.6,20.9,1375.9,6.5,45.1,51.6,6.4,89.4,83,72.7,-10.3,48,0,48,49,75,7.7,10.7,6.6
2024-08-01T10:40:00,358.4,316.8,0.884,70,1,0,0,0,238.4,24.1,0,33.5,20.9,1387.3,6.2,45.1,51.3,6.4,89.7,83.3,72.7,-10.6,48,0,48,49,75.2,7.6,10.6,6.6
2024-08-01T10:50:00,363.9,296.5,0.815,64.2,1,0,0,0,217.8,24.2,0,33.7,20.9,1386.2,6.3,45.2,51.5,6.4,89.9,83.5,72.7,-10.8,48,0,48,49,73.4,8.2,11.4,7
2024-08-01T11:00:00,372.6,305.8,0.821,67.1,1,0,0,0,227.8,24.1,0,33.4,20.6,1397.4,6.4,44.9,51.3,6.3,89.6,83.3,72.7,-10.6,48,0,48,49,74.5,7.9,10.9,6.7
2024-08-01T11:10:00,357.5,315.1,0.881,68.7,1,0,0,0,233.1,24.1,0,35.8,22.1,1383.9,6.2,44.8,51,6.2,89.7,83.5,72.7,-10.8,48,0,49,50,74,7.7,11.4,7
2024-08-01T11:20:00,353.2,321.4,0.91,70.7,1,0,0,0,239.7,24.1,0,35.5,22.1,1389.5,6.1,45.1,51.2,6,89.6,83.6,72.7,-10.9,48,0,49,50,74.6,7.5,11,6.9
2024-08-01T11:30:00,334.4,288.6,0.863,60.9,1,0,0,0,206.8,24,0,35.7,22.2,1383.9,5.8,45.5,51.3,5.6,89.6,84,72.7,-11.3,48,0,49,50,71.6,8.3,12.4,7.7
2024-08-01T11:40:00,376.3,302,0.802,64.9,1,0,0,0,220.2,24.1,0,35.5,22.1,1389.5,6.5,44.9,51.4,6.1,89.6,83.5,72.7,-10.8,48,0,49,50,72.9,8,11.8,7.3
2024-08-01T11:50:00,358.4,296.8,0.828,63.4,1,0,0,0,215,24,0,35.8,22,1387.3,6.2,45.2,51.4,6,89.5,83.5,72.7,-10.8,48,0,49,50,72.4,8.1,12.1,7.4
2024-08-01T12:00:00,342.1,291.4,0.852,61.7,1,0,0,0,209.4,24.2,0,35.6,22.1,1391.8,5.9,45.4,51.3,5.7,89.2,83.5,72.7,-10.8,48,0,49,50,71.9,8.3,12.2,7.6
2024-08-01T12:10:00,377.9,302.8,0.801,65.2,1,0,0,0,221.1,23.9,0,35.8,22,1395.2,6.5,45.2,51.7,6,90.1,84.1,72.7,-11.4,48,0,49,50,73,7.9,11.8,7.3
2024-08-01T12:20:00,381.8,307.6,0.806,66.4,1,0,0,0,225.4,24.4,0,35.6,22.2,1388.4,6.6,44.8,51.4,6,90.5,84.5,72.7,-11.8,48,0,49,50,73.3,7.9,11.6,7.2
2024-08-01T12:30:00,356.6,307.6,0.863,66.6,1,0,0,0,226.1,24,0,35.3,22.1,1380.5,6.2,45.5,51.7,6.1,90.5,84.4,72.7,-11.7,48,0,49,50,73.5,7.8,11.5,7.2
2024-08-01T12:40:00,375.4,300.5,0.8,64.5,1,0,0,0,218.7,24,0,35.8,21.9,1386.2,6.5,45,51.5,6.1,90.3,84.2,72.7,-11.5,48,0,49,50,72.8,8,11.9,7.3
2024-08-01T12:50:00,363.6,339.9,0.935,76,1,0,0,0,257.9,24.2,0,35.8,21.9,1385,6.3,45.5,51.8,6,90.2,84.2,72.7,-11.5,48,0,49,50,75.9,7.1,10.5,6.5
2024-08-01T13:00:00,362.4,308.5,0.851,66.9,1,0,0,0,226.9,24.1,0,35.5,22.1,1380.5,6.3,45.5,51.8,6.2,90.6,84.4,72.7,-11.7,48,0,49,50,73.5,7.8,11.5,7.2
2024-08-01T13:10:00,369.6,300.7,0.814,64.5,1,0,0,0,218.9,24.2,0,35.5,22,1386.2,6.4,45.2,51.6,5.9,90,84.1,72.7,-11.4,48,0,49,50,72.8,8.1,11.8,7.3
2024-08-01T13:20:00,370.5,305,0.823,65.8,1,0,0,0,223.2,24.1,0,35.6,22,1389.5,6.4,45.2,51.6,6.1,90.4,84.3,72.7,-11.6,48,0,49,50,73.2,7.9,11.7,7.2
2024-08-01T13:30:00,405.6,306,0.754,66.1,1,0,0,0,224.4,24.1,0,35.6,21.9,1390.7,7,44.9,51.9,6.3,90.5,84.2,72.7,-11.5,48,0,49,50,73.3,7.9,11.6,7.2
2024-08-01T13:40:00,382.7,314,0.82,68.3,1,0,0,0,232.7,24,0,35.6,21.7,1391.8,6.6,45.2,51.8,6.2,90.8,84.6,72.7,-11.9,48,0,49,50,74.1,7.7,11.3,6.9
2024-08-01T13:50:00,369.3,343.6,0.93,77,1,0,0,0,262.1,24.1,0,35.5,21.9,1385,6.4,45.4,51.8,6.1,90.8,84.7,72.7,-12,48,0,49,50,76.3,7,10.3,6.4
2024-08-01T14:00:00,353.2,296.2,0.839,63.2,1,0,0,0,214.4,24.1,0,35.8,21.9,1389.5,6.1,45.4,51.5,5.9,90.6,84.7,72.7,-12,48,0,49,50,72.4,8.1,12.1,7.4
2024-08-01T14:10:00,380.3,339.6,0.893,76.1,1,0,0,0,258.1,24.1,0,35.6,21.8,1382.8,6.6,45.5,52.1,6.3,91.1,84.8,72.7,-12.1,48,0,49,50,76,7.1,10.5,6.4
2024-08-01T14:20:00,367.5,315.2,0.858,68.8,1,0,0,0,233.4,24,0,35.6,22.2,1378.2,6.4,45.3,51.7,6.3,90.7,84.4,72.7,-11.7,48,0,49,50,74,7.6,11.3,7
2024-08-01T14:30:00,372,334.1,0.898,74.4,1,0,0,0,252.5,24.1,0,35.4,22.1,1373.7,6.5,44.9,51.4,6.2,90.6,84.4,72.7,-11.7,48,0,49,50,75.6,7.2,10.6,6.6
2024-08-01T14:40:00,368.7,295.1,0.8,63,1,0,0,0,213.8,24.1,0,35.3,21.8,1382.8,6.4,45.1,51.5,6.3,90.8,84.5,72.7,-11.8,48,0,49,50,72.5,8.2,12,7.4
2024-08-01T14:50:00,369.6,304,0.822,65.5,1,0,0,0,222.1,24.1,0,35.6,22.1,1386.2,6.4,45.1,51.5,6.4,90.9,84.5,72.7,-11.8,48,0,49,50,73.1,7.9,11.7,7.3
2024-08-01T15:00:00,365.3,299.8,0.821,64.3,1,0,0,0,218.1,24.2,0,35.6,22,1391.8,6.3,45.1,51.4,6.2,90.2,84,72.7,-11.3,48,0,49,50,72.7,8.1,11.9,7.3
2024-08-01T15:10:00,375.7,316.1,0.841,69.1,1,0,0,0,234.6,24,0,35.5,22,1387.3,6.5,45.2,51.7,6.6,90.6,84,72.7,-11.3,48,0,49,50,74.2,7.6,11.2,7
2024-08-01T15:20:00,358.1,298.6,0.834,64.1,1,0,0,0,217.4,24,0,35.5,21.7,1386.2,6.2,45.3,51.5,6.2,90.1,83.9,72.7,-11.2,48,0,49,50,72.8,8,11.9,7.3
2024-08-01T15:30:00,358.7,296.4,0.826,63.3,1,0,0,0,214.9,24,0,35.5,22,1388.4,6.2,45.1,51.3,6,89.8,83.8,72.7,-11.1,48,0,49,50,72.5,8.1,12,7.4
2024-08-01T15:40:00,357.2,298.7,0.836,64,1,0,0,0,217.1,24,0,35.6,22.1,1382.8,6.2,45.1,51.3,6.1,90.2,84.1,72.7,-11.4,48,0,49,50,72.7,8,11.9,7.4
2024-08-01T15:50:00,339.1,306.9,0.905,66.4,1,0,0,0,225.4,24,0,35.5,22,1379.4,5.9,44.7,50.6,6,90,84,72.7,-11.3,48,0,49,50,73.4,7.8,11.6,7.2
2024-08-01T16:00:00,320.5,285.3,0.89,59.9,1,0,0,0,203.1,24.2,0,36,22,1373.7,5.6,45,50.6,5.5,89.8,84.3,72.7,-11.6,48,0,49,50,71.2,8.5,12.6,7.7
2024-08-01T16:10:00,331.1,305.8,0.923,66,1,0,0,0,224,24.2,0,35.7,21.9,1394,5.7,45.2,50.9,6.1,90.1,84,72.7,-11.3,48,0,49,50,73.3,7.9,11.7,7.2
2024-08-01T16:20:00,303.5,293.5,0.967,62.5,1,0,0,0,212.1,24.3,0,35.3,21.8,1400.8,5.2,45.2,50.4,5.9,89.9,84,72.7,-11.3,48,0,49,50,72.3,8.3,12,7.4
2024-08-01T16:30:00,332.7,297,0.893,63.4,1,0,0,0,215.1,24.1,0,35.8,22,1400.8,5.7,45.3,51,5.9,90.1,84.2,72.7,-11.5,48,0,49,50,72.4,8.1,12.1,7.4
2024-08-01T16:40:00,326.1,297.7,0.913,63.6,1,0,0,0,216,24.1,0,35.8,21.9,1397.4,5.6,45.5,51.1,5.8,90.3,84.5,72.7,-11.8,48,0,49,50,72.5,8.1,12,7.4
2024-08-01T16:50:00,342.4,327.4,0.956,72.5,1,0,0,0,245.8,24.1,0,35.4,22,1392.9,5.9,44.8,50.7,6.2,90.6,84.4,72.7,-11.7,48,0,49,50,75.1,7.4,10.8,6.7
2024-08-01T17:00:00,347.4,332.7,0.958,73.7,1,0,0,0,251.1,24.2,0,35.7,21.8,1389.5,6,45.1,51.1,6.3,90.6,84.3,72.7,-11.6,48,0,49,50,75.5,7.3,10.7,6.5
2024-08-01T17:10:00,359.5,299.9,0.834,64.1,1,0,0,0,218.6,24.2,0,35.3,21.9,1391.8,6.2,45,51.2,6.2,89.9,83.7,72.7,-11,48,0,49,50,72.9,8.1,11.8,7.3
2024-08-01T17:20:00,325.3,296.2,0.911,63.2,1,0,0,0,214.5,24.2,0,35.5,22,1394,5.6,45.5,51.1,6.2,89.7,83.5,72.7,-10.8,48,0,49,50,72.4,8.2,12,7.4
2024-08-01T17:30:00,343,302.9,0.883,65.2,1,0,0,0,221.3,24,0,35.7,22,1395.2,5.9,45.2,51.1,6.2,89.6,83.4,72.7,-10.7,48,0,49,50,73,7.9,11.8,7.3
2024-08-01T17:40:00,349.9,304.7,0.871,65.8,1,0,0,0,223.2,24.1,0,35.5,22,1399.7,6,44.6,50.6,6.2,89.5,83.3,72.7,-10.6,48,0,49,50,73.2,7.9,11.6,7.2
2024-08-01T17:50:00,337.2,306.3,0.909,66.1,1,0,0,0,224.2,24.1,0,35.8,22.2,1395.2,5.8,45.4,51.2,6.1,89.6,83.5,72.7,-10.8,48,0,49,50,73.2,7.9,11.7,7.2
2024-08-01T18:00:00,340.5,301.8,0.886,64.9,1,0,0,0,220.1,24.1,0,35.6,22,1385,5.9,45,50.9,6.1,89.4,83.3,72.7,-10.6,48,0,49,50,72.9,8,11.8,7.3
2024-08-01T18:10:00,339.1,298.5,0.88,63.9,1,0,0,0,216.7,24.2,0,35.8,21.9,1379.4,5.9,45.2,51.1,6.1,89.6,83.5,72.7,-10.8,48,0,49,50,72.6,8.1,12,7.3
2024-08-01T18:20:00,355.7,303,0.852,65.3,1,0,0,0,221.4,24.1,0,35.5,22.1,1399.7,6.1,45.2,51.3,6.2,89.6,83.4,72.7,-10.7,48,0,49,50,73.1,8,11.7,7.3
2024-08-01T18:30:00,341.6,298.4,0.873,63.8,1,0,0,0,216.6,24.2,0,35.7,21.9,1389.5,5.9,45.1,51,6,89.5,83.5,72.7,-10.8,48,0,49,50,72.6,8.1,12,7.3
2024-08-01T18:40:00,330.3,290.7,0.88,61.6,1,0,0,0,209.2,24,0,35.7,21.9,1390.7,5.7,44.9,50.6,5.9,89.5,83.6,72.7,-10.9,48,0,49,50,71.9,8.2,12.3,7.5
2024-08-01T18:50:00,329.5,290.3,0.881,61.4,1,0,0,0,208.3,24.2,0,35.8,21.9,1387.3,5.7,44.6,50.3,5.7,89,83.3,72.7,-10.6,48,0,49,50,71.8,8.3,12.3,7.6
2024-08-01T19:00:00,313.7,272.9,0.87,56.4,1,0,0,0,191.2,24,0,35.7,22,1394,5.4,45.2,50.6,5.5,88.9,83.4,72.7,-10.7,48,0,49,50,70.1,8.8,13.1,8.1
2024-08-01T19:10:00,283.3,290.1,1.024,62.8,1,0,0,0,212.9,22.4,0,33.8,20.9,1333.1,5.1,44.9,50,5.5,88.1,82.6,72.7,-9.9,47,0,48,49,73.4,7.7,11.7,7.2
2024-08-01T19:20:00,271.7,260.8,0.96,54.2,1,0,0,0,183.9,22.4,0,33.7,20.8,1330.8,4.9,45,49.9,5.3,87.6,82.3,72.7,-9.6,47,0,48,49,70.5,8.6,12.9,8
2024-08-01T19:30:00,285.5,271.7,0.952,57.4,1,0,0,0,194.8,22.6,0,33.5,20.8,1343.7,5.1,44.9,50,5.3,87.2,81.9,72.7,-9.2,47,0,48,49,71.7,8.3,12.3,7.7
2024-08-01T19:40:00,251.3,229.4,0.913,44.9,1,0,0,0,152.4,22.5,0,33.8,20.7,1340.2,4.5,45,49.5,4.9,86.8,81.9,72.7,-9.2,47,0,48,49,66.4,9.8,14.7,9
2024-08-01T19:50:00,255.3,253.9,0.994,52,1,0,0,0,176.6,22.4,0,33.9,21,1332,4.6,45,49.6,4.7,86.1,81.4,72.7,-8.7,47,0,48,49,69.6,8.8,13.3,8.3
2024-08-01T20:00:00,0,76.8,0,0,0,0,0,0,0.2,22.3,0,33.6,20.6,0,4.2,45.3,49.5,5,86.4,81.4,72.7,-8.7,47,0,48,49,0.2,29.1,43.7,26.9
2024-08-01T20:10:00,244.2,249.1,1.02,51.5,1,0,0,0,175.7,22.4,0,31.4,19.7,1332,4.4,44.8,49.2,4.7,85.9,81.2,72.7,-8.5,47,0,47,48,70.5,9,12.6,7.9
